date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:05:28	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2013:18:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/My%20Web%20Sites/class_central/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
18:05:28	5751/5751	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2023:47:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/My%20Web%20Sites/class_central/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
18:05:28	6083/6083	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2010:04:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/My%20Web%20Sites/class_central/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
18:05:28	96645/96645	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2022:31:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/My%20Web%20Sites/class_central/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
18:05:29	93874/93874	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2012:23:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/My%20Web%20Sites/class_central/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
18:05:29	512781/512781	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2015:05:24%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/My%20Web%20Sites/class_central/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
18:05:29	6773/6773	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2009:32:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/My%20Web%20Sites/class_central/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
18:05:29	412713/412713	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2015:04:58%20GMT	https://www.classcentral.com/report/free-certificates/	C:/My%20Web%20Sites/class_central/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
18:05:30	29596/29596	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2012:23:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/My%20Web%20Sites/class_central/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
18:05:30	187987/187987	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2015:04:45%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/My%20Web%20Sites/class_central/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
18:05:31	836492/836492	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:30%20GMT	https://www.classcentral.com/starting-this-month	C:/My%20Web%20Sites/class_central/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
18:05:32	378/378	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Mar%202023%2021:05:30%20GMT	https://www.classcentral.com/new-online-courses	C:/My%20Web%20Sites/class_central/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
18:05:33	486/486	---MC-	302	error ('Found')	text/html	date:Fri,%2003%20Mar%202023%2021:05:32%20GMT	https://www.classcentral.com/most-popular-courses	C:/My%20Web%20Sites/class_central/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
18:05:33	768964/768964	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:32%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/My%20Web%20Sites/class_central/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
18:05:34	140702/140702	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2015:06:32%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/My%20Web%20Sites/class_central/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
18:05:36	841899/841899	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:34%20GMT	https://www.classcentral.com/subject/ai	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
18:05:37	826972/826972	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:35%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
18:05:38	773108/773108	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:36%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
18:05:38	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:37%20GMT	https://www.classcentral.com/subject/information-technology	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/information-technology.4b.delayed	(from https://www.classcentral.com/)
18:05:38	7696/7696	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:38%20GMT	https://www.classcentral.com/subject/computer-networking	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
18:05:38	7683/7683	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:38%20GMT	https://www.classcentral.com/subject/machine-learning	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
18:05:39	7812/7812	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:38%20GMT	https://www.classcentral.com/subject/devops	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
18:05:39	7841/7841	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:39%20GMT	https://www.classcentral.com/subject/deep-learning	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
18:05:40	7859/7859	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:39%20GMT	https://www.classcentral.com/subject/cryptography	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
18:05:40	7900/7900	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:39%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
18:05:42	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:41%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
18:05:42	745765/745765	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:41%20GMT	https://www.classcentral.com/subject/hci	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
18:05:42	7828/7828	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:42%20GMT	https://www.classcentral.com/subject/blockchain	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/blockchain.54.delayed	(from https://www.classcentral.com/)
18:05:43	7686/7686	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:42%20GMT	https://www.classcentral.com/subject/operating-systems	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/operating-systems	(from https://www.classcentral.com/)
18:05:43	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:42%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
18:05:45	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:44%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
18:05:45	819345/819345	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:44%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
18:05:45	7862/7862	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:45%20GMT	https://www.classcentral.com/subject/public-health	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
18:05:46	7618/7618	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:45%20GMT	https://www.classcentral.com/subject/health-care	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/health-care	(from https://www.classcentral.com/)
18:05:46	7815/7815	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:45%20GMT	https://www.classcentral.com/subject/nursing	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
18:05:46	7794/7794	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:46%20GMT	https://www.classcentral.com/subject/anatomy	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/anatomy.5c.delayed	(from https://www.classcentral.com/)
18:05:47	7907/7907	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:46%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
18:05:48	7828/7828	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:48%20GMT	https://www.classcentral.com/subject/statistics	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
18:05:49	713708/713708	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:47%20GMT	https://www.classcentral.com/subject/cme	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/cme.html	(from https://www.classcentral.com/)
18:05:49	7939/7939	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:48%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
18:05:49	7626/7626	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:49%20GMT	https://www.classcentral.com/subject/calculus	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/calculus	(from https://www.classcentral.com/)
18:05:50	7891/7891	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:49%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/discrete-mathematics.62.delayed	(from https://www.classcentral.com/)
18:05:50	7859/7859	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:49%20GMT	https://www.classcentral.com/subject/trigonometry	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
18:05:51	7794/7794	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:51%20GMT	https://www.classcentral.com/subject/algebra	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
18:05:52	750542/750542	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:51%20GMT	https://www.classcentral.com/subject/geometry	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
18:05:52	7618/7618	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:52%20GMT	https://www.classcentral.com/subject/precalculus	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/precalculus	(from https://www.classcentral.com/)
18:05:53	7862/7862	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:52%20GMT	https://www.classcentral.com/subject/number-theory	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
18:05:53	7841/7841	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:53%20GMT	https://www.classcentral.com/subject/combinatorics	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
18:05:55	7907/7907	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:54%20GMT	https://www.classcentral.com/subject/linear-programming	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/linear-programming.6a.delayed	(from https://www.classcentral.com/)
18:05:55	729223/729223	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:54%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
18:05:55	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:55%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
18:05:56	7623/7623	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:55%20GMT	https://www.classcentral.com/subject/finance	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/finance	(from https://www.classcentral.com/)
18:05:56	7875/7875	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:56%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
18:05:56	7825/7825	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:56%20GMT	https://www.classcentral.com/subject/marketing	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
18:05:57	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:56%20GMT	https://www.classcentral.com/subject/strategic-management	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/strategic-management.6f.delayed	(from https://www.classcentral.com/)
18:05:59	7898/7898	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:58%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/business-intelligence.71.delayed	(from https://www.classcentral.com/)
18:06:00	767144/767144	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:05:58%20GMT	https://www.classcentral.com/subject/industry-specific	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/industry-specific.html	(from https://www.classcentral.com/)
18:06:00	7828/7828	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:05:59%20GMT	https://www.classcentral.com/subject/accounting	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
18:06:01	7884/7884	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:01%20GMT	https://www.classcentral.com/subject/project-management	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
18:06:02	760153/760153	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:06:00%20GMT	https://www.classcentral.com/subject/human-resources	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
18:06:02	7784/7784	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:01%20GMT	https://www.classcentral.com/subject/sales	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/sales.75.delayed	(from https://www.classcentral.com/)
18:06:02	7659/7659	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:02%20GMT	https://www.classcentral.com/subject/design-thinking	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/design-thinking	(from https://www.classcentral.com/)
18:06:03	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:02%20GMT	https://www.classcentral.com/subject/business-software	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
18:06:03	7850/7850	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:02%20GMT	https://www.classcentral.com/subject/risk-management	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/risk-management.78.delayed	(from https://www.classcentral.com/)
18:06:03	7778/7778	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:03%20GMT	https://www.classcentral.com/subject/csr	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/csr.79.delayed	(from https://www.classcentral.com/)
18:06:05	7846/7846	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:04%20GMT	https://www.classcentral.com/subject/nonprofit	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/nonprofit.7b.delayed	(from https://www.classcentral.com/)
18:06:06	738670/738670	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:06:04%20GMT	https://www.classcentral.com/subject/customer-service	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/customer-service.html	(from https://www.classcentral.com/)
18:06:06	7615/7615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:05%20GMT	https://www.classcentral.com/subject/innovation	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/innovation	(from https://www.classcentral.com/)
18:06:06	7919/7919	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:06%20GMT	https://www.classcentral.com/subject/operations-management	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/operations-management.7d.delayed	(from https://www.classcentral.com/)
18:06:07	7815/7815	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:06%20GMT	https://www.classcentral.com/subject/history	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
18:06:08	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:08%20GMT	https://www.classcentral.com/subject/language-learning	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/language-learning.80.delayed	(from https://www.classcentral.com/)
18:06:09	783145/783145	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:06:07%20GMT	https://www.classcentral.com/subject/literature	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/literature.html	(from https://www.classcentral.com/)
18:06:09	7851/7851	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:08%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/grammar-writing.81.delayed	(from https://www.classcentral.com/)
18:06:09	7615/7615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:09%20GMT	https://www.classcentral.com/subject/philosophy	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/philosophy	(from https://www.classcentral.com/)
18:06:10	7839/7839	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:09%20GMT	https://www.classcentral.com/subject/religion	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/religion.83.delayed	(from https://www.classcentral.com/)
18:06:10	7778/7778	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:09%20GMT	https://www.classcentral.com/subject/esl	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/esl.84.delayed	(from https://www.classcentral.com/)
18:06:11	7789/7789	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:11%20GMT	https://www.classcentral.com/subject/sports	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/sports.86.delayed	(from https://www.classcentral.com/)
18:06:12	767615/767615	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:06:11%20GMT	https://www.classcentral.com/subject/culture	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/culture.html	(from https://www.classcentral.com/)
18:06:12	7828/7828	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:11%20GMT	https://www.classcentral.com/subject/journalism	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/journalism.87.delayed	(from https://www.classcentral.com/)
18:06:12	7599/7599	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:12%20GMT	https://www.classcentral.com/subject/ethics	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/ethics	(from https://www.classcentral.com/)
18:06:13	7831/7831	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:12%20GMT	https://www.classcentral.com/subject/linguistics	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/linguistics.89.delayed	(from https://www.classcentral.com/)
18:06:13	7781/7781	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:13%20GMT	https://www.classcentral.com/subject/food	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/food.8a.delayed	(from https://www.classcentral.com/)
18:06:13	7851/7851	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:13%20GMT	https://www.classcentral.com/subject/library-science	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/library-science.8b.delayed	(from https://www.classcentral.com/)
18:06:15	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:14%20GMT	https://www.classcentral.com/subject/crisis-management	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/crisis-management.8d.delayed	(from https://www.classcentral.com/)
18:06:15	756381/756381	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:06:14%20GMT	https://www.classcentral.com/subject/reading	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/reading.html	(from https://www.classcentral.com/)
18:06:15	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:15%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/electrical-engineering.8e.delayed	(from https://www.classcentral.com/)
18:06:16	7709/7709	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:15%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/mechanical-engineering	(from https://www.classcentral.com/)
18:06:16	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:16%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/civil-engineering.90.delayed	(from https://www.classcentral.com/)
18:06:16	7818/7818	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:16%20GMT	https://www.classcentral.com/subject/robotics	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/robotics.91.delayed	(from https://www.classcentral.com/)
18:06:17	7865/7865	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:16%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/nanotechnology.92.delayed	(from https://www.classcentral.com/)
18:06:18	7818/7818	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:18%20GMT	https://www.classcentral.com/subject/textiles	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/textiles.94.delayed	(from https://www.classcentral.com/)
18:06:19	752866/752866	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2021:06:18%20GMT	https://www.classcentral.com/subject/gis	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/gis.html	(from https://www.classcentral.com/)
18:06:19	7627/7627	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2021:06:19%20GMT	https://www.classcentral.com/subject/manufacturing	C:/My%20Web%20Sites/class_central/www.classcentral.com/subject/manufacturing	(from https://www.classcentral.com/)
